Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749848284,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1749848285,5,,Aggregated,0.000000,0.000000,130,140,140,150,160,160,160,160,160,160,160,10,0,27,77.93037188239396,7.891112007200718,158.52147992700338,1313.0
1749848286,10,,Aggregated,0.000000,0.000000,130,140,140,140,150,160,160,160,160,160,160,20,0,27,74.68016080092639,5.267030093818903,158.52147992700338,1313.0
1749848287,15,,Aggregated,0.000000,0.000000,130,130,140,140,140,150,160,160,160,160,160,30,0,27,73.18508271127939,5.267030093818903,158.52147992700338,1313.0
1749848288,20,,Aggregated,5.000000,0.000000,130,130,140,140,140,150,160,160,160,160,160,40,0,27,73.83713204180822,5.267030093818903,158.52147992700338,1313.0
1749848289,25,,Aggregated,6.666667,0.000000,130,130,140,140,140,150,160,160,160,160,160,50,0,27,73.81789789535105,5.25530194863677,158.52147992700338,1313.0
1749848290,30,,Aggregated,7.500000,0.000000,110,130,140,140,140,150,150,160,160,160,160,60,0,27,72.9255254380405,5.25530194863677,158.52147992700338,1313.0
1749848292,35,,Aggregated,8.000000,0.000000,110,130,140,140,140,150,150,160,160,160,160,70,0,27,72.84203877539507,5.25530194863677,158.52147992700338,1313.0
1749848293,40,,Aggregated,8.333333,0.000000,110,130,130,140,140,150,150,160,160,160,160,80,0,27,72.41141654667445,5.25530194863677,158.52147992700338,1313.0
1749848294,45,,Aggregated,8.571429,0.000000,110,130,130,140,140,150,150,160,160,160,160,90,0,27,72.59271263869272,5.25530194863677,158.52147992700338,1313.0
1749848295,50,,Aggregated,8.750000,0.000000,110,130,140,140,140,150,150,160,160,160,160,100,0,27,72.73095361888409,5.25530194863677,158.52147992700338,1313.0
1749848296,55,,Aggregated,8.888889,0.000000,110,130,140,140,140,150,150,150,160,160,160,110,0,27,72.73888342844492,5.25530194863677,158.52147992700338,1313.0
