Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/adminlogin.html,473,0,4,4.754111909132301,1.3558301143348217,35.57257866486907,2285.0,1.5320132453622013,0.0,4,4,5,6,9,12,15,16,36,36,36
GET,/api/v1/adminorderservice/adminorder,400,400,60001.038634218276,60004.57232957473,60001.038634218276,60035.224137827754,189.0,1.2955714548517558,1.2955714548517558,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/adminuserservice/users,400,0,29,31.117292372509837,19.911970011889935,86.3057509995997,162234.0,1.2955714548517558,0.0,29,31,33,36,41,47,57,67,86,86,86
POST,/api/v1/travel2service/trips/left,2349,0,29,28.941646631428057,13.733278028666973,67.82616628333926,43.70455512984249,7.608243368616937,0.0,29,31,33,33,35,37,39,41,64,68,68
POST,/api/v1/travelservice/trips/left,2349,0,28,28.069116519316047,12.596804182976484,72.43295386433601,43.28097062579821,7.608243368616937,0.0,28,31,32,33,35,37,40,42,62,72,72
POST,/api/v1/users/login,873,0,130.0,133.72212320028507,97.19494776800275,179.46963105350733,339.1672394043528,2.8275847002139574,0.0,130,130,140,140,140,150,150,160,180,180,180
GET,/api/v1/verifycode/generate,2749,0,6,5.757463129901992,2.8035701252520084,39.9890448898077,1248.5481993452165,8.903814823468693,0.0,6,6,6,7,7,8,9,10,40,40,40
GET,/client_login.html,400,0,3,3.1195973325520754,1.0657049715518951,34.71081284806132,12241.0,1.2955714548517558,0.0,3,3,4,4,5,6,8,10,35,35,35
GET,/index.html,2349,0,4,3.929039805163318,1.1576791293919086,39.610418025404215,18128.0,7.608243368616937,0.0,4,4,5,5,6,7,9,10,13,40,40
,Aggregated,12342,400,19,1968.3589903975299,1.0657049715518951,60035.224137827754,9517.238535083456,39.97485723945093,1.2955714548517558,19,28,31,33,130,140,60000,60000,60000,60000,60000
